CAMPUS_UTILIZADO,SEDE,NACIONALIDAD,CLAVE_GENERO,CLAVE_TIPO_ADMISION_TIPO_INGRESO,AREA,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,NOMBRE_ESCUELA,DESC_CIUDAD_ESCUELA,DESC_MUNICIPIO_ESCUELA,DESC_ESTADO_ESCUELA,V_PROM_IND,V_PAA_IND,FECHA_DECISION_ADMISION_FINAL,IPP,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,V_PLDM,V_SOL_BSE,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,V_POSTULADOBTE,v_becadobte,BECABTE,DISCIPLINA,V_POSBCRE,BECA_BHP,V_POSBEM,V_BHP,V_BSE,v_anybeca,POST_ANYBECA,TIPO_BECA_F,V_BECABTE,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,V_PAA_MISSING
Ciudad de México,CCM,Mexicana,F,P5,CIS,LED,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,83.37,,2023-10-26T00:00:00.000Z,1,1,Ciudad de México,17.0,Solicitud,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,O5,NEG,NEG,H14074,ITESM Campus Morelia,Morelia,Morelia,Michoacán,85.06,,2023-11-06T00:00:00.000Z,0,0,Morelia,17.0,Base de datos,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
San Luis Potosí,SLP,Mexicana,M,O5,IIT,IIT,H00169,ITESM Campus Cuernavaca,Cuernavaca,Cuernavaca,Morelos,89.333,,2023-10-30T00:00:00.000Z,1,1,Cuernavaca,17.0,Marketing digital,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Otros,M,P5,AMC,BA,H00229,ITESM Campus Eugenio Gza. Sada,Monterrey,Monterrey,Nuevo León,84.33,,2024-01-25T00:00:00.000Z,1,1,Monterrey,18.0,Base de datos,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Sonora Norte,HER,Mexicana,M,P5,IIT,IIS,H00174,ITESM Campus Sonora Norte,Hermosillo,Hermosillo,Sonora,95.23,1475.0,2023-10-16T00:00:00.000Z,1,1,Sonora Norte,18.0,Base de datos,43.0,0.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Querétaro,QRO,Mexicana,M,P5,NEG,CPF,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,87.96,,2023-12-13T00:00:00.000Z,1,1,Querétaro,17.0,Base de datos,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,M,O5,IIT,IM,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,82.44,,2023-12-11T00:00:00.000Z,1,1,Querétaro,19.0,Solicitud,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Sonora Norte,HER,Mexicana,F,O5,ESC,ESC,H00172,ITESM Campus Ciudad Obregón,Ciudad Obregón,Cajeme,Sonora,90.56,,2023-10-16T00:00:00.000Z,0,0,Ciudad Obregón,18.0,Base de datos,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,M,O5,CIS,LED,H00170,ITESM Campus Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Chiapas,87.75,,2023-11-09T00:00:00.000Z,1,1,Chiapas,17.0,Solicitud,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Querétaro,QRO,Mexicana,F,O5,SLD,MC,H00160,ITESM Campus Irapuato,Irapuato,Irapuato,Guanajuato,98.46,1378.0,2024-02-21T00:00:00.000Z,1,1,Irapuato,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Puebla,PUE,Mexicana,F,P5,IIT,IIT,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,96.19,1353.0,2023-09-18T00:00:00.000Z,1,1,Puebla,18.0,Base de datos,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Toluca,TOL,Mexicana,F,P5,ESC,LDI,H00163,ITESM Campus Toluca,Toluca de Lerdo,Toluca,Estado de México,85.5,,2023-12-12T00:00:00.000Z,0,0,Toluca,17.0,Base de datos,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,M,P5,NEG,LAF,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,85.66,,2024-02-19T00:00:00.000Z,0,0,Estado de México,18.0,Base de datos,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Querétaro,QRO,Mexicana,M,O5,IBQ,IAG,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,83.86,,2024-01-18T00:00:00.000Z,1,1,Hidalgo,18.0,Base de datos,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Toluca,TOL,Mexicana,M,P5,IIT,IC,H00163,ITESM Campus Toluca,Toluca de Lerdo,Toluca,Estado de México,82.46,,2023-10-14T00:00:00.000Z,1,1,Toluca,17.0,Base de datos,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,M,P5,ICT,ICT,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,91.56,1177.0,2023-09-14T00:00:00.000Z,1,1,Guadalajara,18.0,Base de datos,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Toluca,TOL,Mexicana,M,P5,ESC,LTM,H00163,ITESM Campus Toluca,Toluca de Lerdo,Toluca,Estado de México,87.2,,2023-09-29T00:00:00.000Z,1,1,Toluca,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,F,P5,NEG,LIN,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,87.93,,2023-11-11T00:00:00.000Z,1,1,Estado de México,18.0,Base de datos,24.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.2,0.2,1
Ciudad de México,CCM,Mexicana,M,P5,IIT,IIT,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,80.58,,2023-11-21T00:00:00.000Z,1,1,Ciudad de México,17.0,Base de datos,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,M,P5,ICT,ITC,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,95.45,1395.0,2023-10-09T00:00:00.000Z,1,1,Estado de México,18.0,Base de datos,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Querétaro,QRO,Mexicana,F,P5,AMC,AMC,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,81.64,,2023-10-20T00:00:00.000Z,0,0,Querétaro,18.0,Solicitud,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Puebla,PUE,Mexicana,M,O5,CIS,LED,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,80.666,,2023-11-13T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Mexicana,M,O5,ICT,ITC,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,77.5,,2023-10-26T00:00:00.000Z,1,1,Ciudad de México,17.0,Base de datos,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,F,P5,NEG,NEG,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,83.96,,2023-11-21T00:00:00.000Z,1,1,Ciudad de México,17.0,Base de datos,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Hidalgo,HGO,Mexicana,M,P5,IBQ,IBQ,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,92.7,1384.0,2023-09-18T00:00:00.000Z,1,1,Hidalgo,17.0,Base de datos,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Ciudad de México,CCM,Mexicana,M,P5,IIT,BME,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,96.32,,2023-11-09T00:00:00.000Z,1,1,Ciudad de México,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,M,O5,SLD,MC,H00169,ITESM Campus Cuernavaca,Cuernavaca,Cuernavaca,Morelos,94.75,1332.0,2023-11-27T00:00:00.000Z,1,1,Cuernavaca,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Guadalajara,GDA,Mexicana,F,P5,ICT,ICT,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,97.84,1466.0,2023-09-14T00:00:00.000Z,1,1,Guadalajara,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,O5,IIT,IIT,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,91.5,1291.0,2023-10-10T00:00:00.000Z,1,1,Estado de México,17.0,Solicitud,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Hidalgo,HGO,Mexicana,M,P5,NEG,NEG,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,88.2,,2023-12-10T00:00:00.000Z,1,1,Hidalgo,17.0,Solicitud,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Puebla,PUE,Mexicana,F,P5,ESC,LC,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,92.2,1308.0,2023-10-16T00:00:00.000Z,1,1,Puebla,17.0,Base de datos,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,P5,NEG,NEG,H13917,ITESM Campus Santa Catarina,Ciudad Santa Catarina,Santa Catarina,Nuevo León,80.0,,2023-12-15T00:00:00.000Z,1,1,Monterrey,17.0,Solicitud,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Laguna,LAG,Mexicana,F,P5,IBQ,IBQ,H00166,ITESM Campus Laguna,Torreón,Torreón,Coahuila,94.4,1340.0,2023-10-25T00:00:00.000Z,1,1,Laguna,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Puebla,PUE,Mexicana,M,P5,IIT,IIS,H15903,ITESM Campus Puebla,Heroica Puebla de Zaragoza,Puebla,Puebla,85.31,,2023-11-13T00:00:00.000Z,1,1,Puebla,17.0,Base de datos,36.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,M,P5,NEG,CPF,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,84.76,,2023-10-16T00:00:00.000Z,1,1,Estado de México,18.0,Base de datos,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,M,P5,IBQ,IDS,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,83.23,,2023-12-02T00:00:00.000Z,1,1,Ciudad de México,18.0,Base de datos,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Guadalajara,GDA,Mexicana,M,P5,ICT,IRS,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,92.13,1267.0,2023-11-02T00:00:00.000Z,1,1,Guadalajara,17.0,Base de datos,41.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.25,0.25,0
Toluca,TOL,Mexicana,M,P5,NEG,LEM,H00163,ITESM Campus Toluca,Toluca de Lerdo,Toluca,Estado de México,79.82,,2024-02-19T00:00:00.000Z,0,0,Toluca,17.0,Base de datos,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Mexicana,F,P5,ICT,ITD,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,95.23,1281.0,2023-09-27T00:00:00.000Z,1,1,Santa Fe,18.0,Solicitud,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,O5,CIS,CIS,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,83.7,,2023-10-26T00:00:00.000Z,0,0,Querétaro,17.0,Base de datos,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,O5,NEG,BGB,H00170,ITESM Campus Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Chiapas,87.87,1162.0,2024-01-18T00:00:00.000Z,1,1,Chiapas,18.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Mexicana,M,O5,AMC,AMC,H00150,ITESM Campus Saltillo,Saltillo,Saltillo,Coahuila,87.16,,2024-01-12T00:00:00.000Z,1,1,Saltillo,17.0,Base de datos,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,M,O5,NEG,NEG,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,91.32,,2023-10-12T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,25.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,F,P5,NEG,LEM,H00229,ITESM Campus Eugenio Gza. Sada,Monterrey,Monterrey,Nuevo León,80.34,,2023-12-07T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,F,P5,ICI,IDM,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,94.36,1463.0,2023-10-26T00:00:00.000Z,1,1,Ciudad de México,17.0,Base de datos,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Estado de México,CEM,Mexicana,F,P5,CIS,LED,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,89.51,,2023-10-11T00:00:00.000Z,0,0,Estado de México,18.0,Solicitud,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,P5,AMC,IC,H13989,ITESM Campus Cumbres,Monterrey,Monterrey,Nuevo León,85.666,,2024-02-09T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Querétaro,QRO,Mexicana,F,P5,NEG,NEG,H00158,ITESM Campus Querétaro,Santiago de Querétaro,Querétaro,Querétaro,85.96,,2023-09-27T00:00:00.000Z,0,0,Querétaro,18.0,Solicitud,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,F,O5,SLD,LPS,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,91.72,1336.0,2023-11-30T00:00:00.000Z,1,1,Estado de México,17.0,Base de datos,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Santa Fe,CSF,Mexicana,F,P5,NEG,LEM,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,87.2,,2023-10-09T00:00:00.000Z,0,0,Santa Fe,19.0,Base de datos,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Santa Fe,CSF,Mexicana,M,P5,AMC,ARQ,H13819,ITESM Campus Santa Fe,Alvaro Obregón,Indefinido,Ciudad de México,87.8,,2024-01-29T00:00:00.000Z,1,1,Santa Fe,18.0,Base de datos,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,F,P5,IIT,IMD,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,95.2,1416.0,2023-11-17T00:00:00.000Z,1,1,Ciudad de México,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Laguna,LAG,Mexicana,F,P5,NEG,LEM,H00166,ITESM Campus Laguna,Torreón,Torreón,Coahuila,94.03,,2023-10-25T00:00:00.000Z,0,0,Laguna,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,M,P5,ESC,ARQ,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,88.43,,2023-11-06T00:00:00.000Z,1,1,Estado de México,18.0,Base de datos,50.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Tradicional,0.0,1.0,0.2,0.2,1
Estado de México,CEM,Mexicana,M,P5,ESC,ESC,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,91.33,1249.0,2023-09-28T00:00:00.000Z,1,1,Estado de México,18.0,Solicitud,50.0,0.0,1.0,0.15,0.15,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Monterrey,MTY,Estadounidense,M,P5,ESC,ARQ,H13917,ITESM Campus Santa Catarina,Ciudad Santa Catarina,Santa Catarina,Nuevo León,81.87,,2024-02-19T00:00:00.000Z,0,0,Monterrey,19.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Monterrey,MTY,Mexicana,M,O5,NEG,NEG,H00170,ITESM Campus Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Chiapas,87.13,,2024-02-12T00:00:00.000Z,1,1,Chiapas,17.0,Base de datos,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Estado de México,CEM,Mexicana,M,P5,NEG,NEG,H00168,ITESM Campus Estado de México,Atizapán de Zaragoza,Atizapán de Zaragoza,Estado de México,85.77,,2023-10-16T00:00:00.000Z,1,1,Estado de México,17.0,Solicitud,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Hidalgo,HGO,Mexicana,M,P5,ICT,ITC,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,96.86,,2024-01-22T00:00:00.000Z,1,1,Hidalgo,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Ciudad de México,CCM,Mexicana,F,P5,IIT,IMD,H00165,ITESM Campus Ciudad de México,Tlalpan,Indefinido,Ciudad de México,93.45,1187.0,2024-01-03T00:00:00.000Z,1,1,Ciudad de México,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0
Guadalajara,GDA,Mexicana,M,P5,NEG,NEG,H00177,ITESM Campus Guadalajara,Zapopan,Zapopan,Jalisco,80.79,,2023-09-29T00:00:00.000Z,1,1,Guadalajara,18.0,Solicitud,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Hidalgo,HGO,Mexicana,M,P5,ESC,ARQ,H00167,ITESM Campus Hidalgo,Pachuca de Soto,Pachuca de Soto,Hidalgo,95.43,,2024-02-20T00:00:00.000Z,1,1,Hidalgo,17.0,,14.0,,,,,,,,,,,,,,,,,,,,,,1
Monterrey,MTY,Mexicana,M,P5,NEG,NEG,H13990,ITESM Campus Garza Lagüera,Monterrey,Monterrey,Nuevo León,90.83,1321.0,2023-10-12T00:00:00.000Z,1,1,Monterrey,17.0,Base de datos,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0
Ciudad de México,CCM,Mexicana,M,O5,IIT,IIS,H00153,ITESM Campus Chihuahua,Chihuahua,Chihuahua,Chihuahua,82.7,,2024-01-27T00:00:00.000Z,0,0,Chihuahua,18.0,Base de datos,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
Sonora Norte,HER,Mexicana,M,P5,NEG,NEG,H00174,ITESM Campus Sonora Norte,Hermosillo,Hermosillo,Sonora,85.33,,2024-01-22T00:00:00.000Z,1,1,Sonora Norte,17.0,Solicitud,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,1
